/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_55.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_55.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_55.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_55.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_55.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_55.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_56.jpg,0.0
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_57.jpg,-0.01545
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_57.jpg,-0.0165
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_57.jpg,-0.0165
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_57.jpg,-0.0165
/home/pi/Documents/Self_Driving_Car/Murtaza/Data_Collected/IMG0/Image_2021_11_26_11_14_57.jpg,-0.0165
